Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,Baseline,0.0,1.0,0.5,0.7135332252836305,0.7420649398029916,0.3252379894256592,0.47079765649367095,0.9488950276243094,0.5248618784530387,0.4961535710355426,0.7212317666126418,1.245269286754003,0.47928951111081985
1,Baseline (OAF),0.0,1.0,0.5,0.7082658022690438,0.7368421052631579,0.35051536560058594,0.19690877884253458,1.0,0.9702009702009702,0.19690877884253458,0.9825769854132901,1.5287595287595288,0.4513476787233264
1,RACT,0.0,0.2,0.5,0.4801458670988655,0.03895131086142323,0.36654210090637207,0.2584429432063877,1.0,0.8095238095238095,0.2584429432063877,0.9967585089141004,1.0238095238095237,0.4318911490825347
1,RACT,0.0,0.25,0.5,0.4801458670988655,0.03895131086142323,0.34876513481140137,0.2584429432063877,1.0,0.8095238095238095,0.2584429432063877,0.9967585089141004,1.0238095238095237,0.4318911490825347
1,RACT,0.0,0.3,0.5,0.4801458670988655,0.03895131086142323,0.34279298782348633,0.2584429432063877,1.0,0.8095238095238095,0.2584429432063877,0.9967585089141004,1.0238095238095237,0.4318911490825347
1,RACT,0.0,0.35,0.5,0.4801458670988655,0.03895131086142323,0.3546009063720703,0.2584429432063877,1.0,0.8095238095238095,0.2584429432063877,0.9967585089141004,1.0238095238095237,0.4318911490825347
1,RACT,0.0,0.4,0.5,0.7139384116693679,0.7421475529583639,0.3166940212249756,0.4560801609173976,1.0,0.5778546712802768,0.4560801609173976,0.752836304700162,1.3695501730103807,0.4781317770939139
1,RACT,0.025,0.2,0.5,0.7135332252836305,0.7420649398029916,0.3217949867248535,0.1997018876878078,1.0,0.994475138121547,0.1997018876878078,0.9967585089141004,1.2651933701657458,0.46456984703518633
1,RACT,0.025,0.25,0.5,0.7135332252836305,0.7420649398029916,0.32134199142456055,0.1997018876878078,1.0,0.994475138121547,0.1997018876878078,0.9967585089141004,1.2651933701657458,0.46456984703518633
1,RACT,0.025,0.3,0.5,0.7135332252836305,0.7420649398029916,0.3233962059020996,0.1997018876878078,1.0,0.994475138121547,0.1997018876878078,0.9967585089141004,1.2651933701657458,0.46456984703518633
1,RACT,0.025,0.35,0.5,0.7135332252836305,0.7420649398029916,0.32756614685058594,0.1997018876878078,1.0,0.994475138121547,0.1997018876878078,0.9967585089141004,1.2651933701657458,0.46456984703518633
1,RACT,0.025,0.4,0.5,0.7135332252836305,0.7420649398029916,0.35599493980407715,0.1997018876878078,1.0,0.994475138121547,0.1997018876878078,0.9967585089141004,1.2651933701657458,0.46456984703518633
1,RACT,0.05,0.2,0.5,0.7163695299837926,0.7295208655332303,0.43842077255249023,0.2260448082876202,1.0,0.9675675675675676,0.2260448082876202,0.9829821717990276,1.122779922779923,0.4632700997914744
1,RACT,0.05,0.25,0.5,0.7163695299837926,0.7295208655332303,0.40927982330322266,0.2260448082876202,1.0,0.9675675675675676,0.2260448082876202,0.9829821717990276,1.122779922779923,0.4632700997914744
1,RACT,0.05,0.3,0.5,0.7163695299837926,0.7295208655332303,0.41563987731933594,0.2260448082876202,1.0,0.9675675675675676,0.2260448082876202,0.9829821717990276,1.122779922779923,0.4632700997914744
1,RACT,0.05,0.35,0.5,0.7163695299837926,0.7295208655332303,0.40734195709228516,0.2260448082876202,1.0,0.9675675675675676,0.2260448082876202,0.9829821717990276,1.122779922779923,0.4632700997914744
1,RACT,0.05,0.4,0.5,0.7163695299837926,0.7295208655332303,0.40624189376831055,0.2260448082876202,1.0,0.9675675675675676,0.2260448082876202,0.9829821717990276,1.122779922779923,0.4632700997914744
1,RACT,0.075,0.2,0.5,0.715964343598055,0.7294480895407179,0.40091800689697266,0.22572015349122376,1.0,0.9676425269645609,0.22572015349122376,0.9829821717990276,1.12326656394453,0.4631971534383022
1,RACT,0.075,0.25,0.5,0.715964343598055,0.7294480895407179,0.40064120292663574,0.22572015349122376,1.0,0.9676425269645609,0.22572015349122376,0.9829821717990276,1.12326656394453,0.4631971534383022
